"1006107","50563003"
"1006107","86708008"
"1006107","91514001"
"1006120","128936008"
"1006120","2576002"
"1006120","25906001"
"1006120","50563003"
"1006120","86708008"
"1006120","91514001"
"1006683","128936008"
"1006683","2576002"
"1006683","25906001"
"1006683","50563003"
"1006683","86708008"
"1006683","91514001"
"1006688","128936008"
"1006688","2576002"
"1006688","25906001"
"1006688","50563003"
"1006688","86708008"
"1006688","91514001"
"1006710","128936008"
"1006710","2576002"
"1006710","25906001"
"1006710","50563003"
"1006710","86708008"
"1006710","91514001"
"1006729","128936008"
"1006729","2576002"
"1006729","25906001"
"1006729","50563003"
"1006729","86708008"
"1006729","91514001"
"1009","36351005"
"1009","65617004"
"1009","67406007"
"10106","111293003"
"10106","22298006"
"10106","2929001"
"10106","59282003"
"10109","19265001"
"10109","301183007"
"10109","58750007"
"10109","75702008"
"10109","85769006"
"10109","88415009"
"10110","19265001"
"10110","301183007"
"10110","58750007"
"10110","75702008"
"10110","85769006"
"10110","88415009"
"10114","118599009"
"10114","118605002"
"10114","118606001"
"10114","126837005"
"10114","126859007"
"10114","14537002"
"10114","46923007"
"10114","70600005"
"101299","12962009"
"101299","14232007"
"101299","165517008"
"101299","186803007"
"101299","191950004"
"101299","234568006"
"101299","303011007"
"101299","36866003"
"101299","38822007"
"101299","42094007"
"101299","434532004"
"101299","442543009"
"101299","48661000"
"101299","49883006"
"101299","59277005"
"101299","59925007"
"101299","60826002"
"101299","65553006"
"101299","68566005"
"101299","69996000"
"10156","16761005"
"10156","205237003"
"10156","233604007"
"10156","397825006"
"10156","4556007"
"10156","61170000"
"10169","128936008"
"10169","2576002"
"10169","25906001"
"10169","50563003"
"10169","86708008"
"10169","91514001"
"10171","105649009"
"10171","128945009"
"10171","187192000"
"10171","248437004"
"10171","29227009"
"10171","61462000"
"10171","68566005"
"10173","248441000"
"10173","415125002"
"10173","62676009"
"10173","88860002"
"10179","371583007"
"10179","68566005"
"10180","128945009"
"10180","187192000"
"10180","29227009"
"10180","32398004"
"10180","65363002"
"10180","68566005"
"10184","72605008"
"10188","111196000"
"10188","74578003"
"10188","77090002"
"10188","86142006"
"10193","30800001"
"10205","194828000"
"10205","22298006"
"10205","225566008"
"10205","53741008"
"10205","90560007"
"10207","105629000"
"10207","29227009"
"10207","65363002"
"10207","68566005"
"10208","2576002"
"10208","29227009"
"10208","65363002"
"10208","68566005"
"10208","91514001"
"10223","398909004"
"10223","50563003"
"10223","86708008"
"10223","88616000"
"10223","9014002"
"10237","170733007"
"10237","190828008"
"10237","225655006"
"10237","23583003"
"10237","257552002"
"10237","396275006"
"10237","48440001"
"10237","69896004"
"102376","13644009"
"102376","3744001"
"102397","195967001"
"102397","4386001"
"102545","64905009"
"102545","69322001"
"103","118601006"
"103","128822004"
"103","128929007"
"103","188675007"
"103","1929004"
"103","277473004"
"103","51092000"
"103","92814006"
"10318","26929004"
"10323","36118008"
"10323","60046008"
"10324","123527003"
"10324","126859007"
"10324","126926005"
"10324","400179000"
"10324","4754008"
"103244","188557000"
"103244","255055008"
"103244","37125009"
"103244","56893005"
"103244","87715008"
"103401","111563005"
"103401","23583003"
"103401","237751000"
"103401","237785004"
"103401","257552002"
"103401","27942005"
"103401","386584007"
"103401","396332003"
"103401","402694007"
"103401","57546000"
"103401","64766004"
"103401","70153002"
"103401","90446007"
"103403","111563005"
"103403","23583003"
"103403","237751000"
"103403","237785004"
"103403","257552002"
"103403","27942005"
"103403","386584007"
"103403","396332003"
"103403","402694007"
"103403","57546000"
"103403","64766004"
"103403","70153002"
"103403","90446007"
"103454","200775004"
"103454","23583003"
"103454","24079001"
"103454","257552002"
"103454","9014002"
"103456","23583003"
"103456","257552002"
"103456","279333002"
"103456","418290006"
"103456","418363000"
"103456","424492005"
"103457","23583003"
"103457","257552002"
"103457","279333002"
"103457","418290006"
"103457","418363000"
"103457","424492005"
"103467","23583003"
"103467","257552002"
"103467","402694007"
"103468","111563005"
"103468","23583003"
"103468","237751000"
"103468","237785004"
"103468","257552002"
"103468","27942005"
"103468","386584007"
"103468","396332003"
"103468","402694007"
"103468","57546000"
"103468","64766004"
"103468","70153002"
"103468","90446007"
"103530","22649008"
"10355","194437008"
"10355","35489007"
"10355","371631005"
"10355","78667006"
"103568","30285000"
"103568","402694007"
"103568","50563003"
"103568","57019003"
"103568","86708008"
"103568","88616000"
"103568","9014002"
"103572","125666000"
"103572","186437007"
"103572","371308001"
"103572","402938009"
"103572","48333001"
"103572","56688005"
"103572","71057007"
"103572","76844004"
"103572","85769006"
"10362","126713003"
"10362","188725004"
"10362","32280000"
"10362","74364000"
"10362","76817009"
"10368","195967001"
"10369","195967001"
"103755","22253000"
"10378","126926005"
"10379","123526007"
"10379","126926005"
"10379","400003000"
"10379","48130008"
"10382","123526007"
"10382","126926005"
"10382","400003000"
"10382","48130008"
"103835","126838000"
"103843","302215000"
"103843","415116008"
"10395","105629000"
"10395","128984004"
"10395","15628003"
"10395","186464008"
"10395","32398004"
"10395","37246009"
"10395","406595002"
"10395","409904000"
"10395","416829003"
"10395","76272004"
"10395","88616000"
"103951","56454009"
"103951","6020002"
"103968","13746004"
"103968","230381009"
"103968","29753000"
"103968","91175000"
"10402","249497008"
"10402","300359004"
"10402","422400008"
"10402","422587007"
"10402","79890006"
"104041","119292006"
"104041","25374005"
"104041","53619000"
"104121","239796000"
"104121","410502007"
"104121","410795001"
"104121","410796000"
"104121","64766004"
"104123","64766004"
"104208","5370000"
"104208","6456007"
"104208","86318000"
"104208","89138009"
"104308","194828000"
"104308","22298006"
"104308","225566008"
"104308","25569003"
"104308","38341003"
"104308","49436004"
"104308","5370000"
"104308","6456007"
"104308","71908006"
"10432","109989006"
"10432","110426005"
"10432","128809007"
"10432","128811003"
"10432","190817009"
"10432","190818004"
"10432","190955000"
"10432","200938002"
"10432","238927000"
"10432","254915003"
"10432","310701003"
"10432","32861005"
"10432","34000006"
"10432","35562000"
"10432","36715001"
"10432","39795003"
"10432","398870000"
"10432","41607009"
"10432","426965005"
"10432","55921005"
"10432","65399007"
"10432","69896004"
"10432","81004002"
"10438","1023001"
"10438","195967001"
"10438","32398004"
"10438","4386001"
"10438","48867003"
"10438","87433001"
"104416","38341003"
"104416","87343002"
"104463","107671003"
"104463","12393003"
"104463","28960008"
"104463","387778001"
"104463","399957001"
"104463","400047006"
"104463","423902002"
"104463","67782005"
"104463","70995007"
"104463","72092001"
"104463","89155008"
"104463","95437004"
"104466","111293003"
"104466","13713005"
"104466","371039008"
"104466","59282003"
"104481","362970003"
"104481","64779008"
"104485","13644009"
"104485","267060006"
"104485","302870006"
"104485","3744001"
"104485","397683000"
"104485","398032003"
"104485","62315008"
"10450","1214006"
"10450","396334002"
"10450","88264003"
"10454","21007002"
"10454","36656008"
"10454","418186002"
"10454","418279001"
"10454","7916009"
"10456","21007002"
"10456","36656008"
"10456","418186002"
"10456","418279001"
"10456","7916009"
"104592","126485001"
"104592","191526005"
"104592","193031009"
"104592","193947008"
"104592","229694001"
"104592","230473009"
"104592","247472004"
"104592","279333002"
"104592","312444006"
"104592","38103000"
"104592","418290006"
"104592","418363000"
"104592","424492005"
"104592","43019009"
"104592","58214004"
"104592","59026006"
"104592","64305001"
"104592","9748009"
"10471","249497008"
"10471","300359004"
"10471","399090003"
"10471","399153001"
"10471","422400008"
"10471","422587007"
"10472","3218000"
"104728","191526005"
"104728","197480006"
"104728","234422006"
"104728","249497008"
"104728","276202003"
"104728","300359004"
"104728","422400008"
"104728","422587007"
"104728","58214004"
"104728","65958008"
"104728","69322001"
"104728","76902006"
"10473","118600007"
"10473","126885006"
"10473","188676008"
"10473","21964009"
"10473","2424003"
"10473","269469005"
"10473","35917007"
"10473","424413001"
"10473","424952003"
"10473","443961001"
"104837","35489007"
"104837","78667006"
"10485","128834007"
"10485","188734009"
"10485","277604002"
"10485","63364005"
"10485","69077002"
"10485","9014002"
"10485","92818009"
"104873","111939009"
"104873","128524007"
"104873","18126004"
"104873","19213003"
"104873","19972008"
"104873","236076004"
"104873","280816001"
"104873","307496006"
"104873","46382007"
"104873","77971008"
"104873","8229003"
"104884","196753007"
"104884","235595009"
"104884","235675006"
"104894","284591009"
"104894","66590003"
"104894","7200002"
"104906","22253000"
"104906","386661006"
"104906","50177009"
"10493","271719001"
"104966","213299007"
"104966","263731006"
"104966","272039006"
"104966","49727002"
"104973","22253000"
"105005","230413002"
"105005","352818000"
"105005","50866000"
"105005","79631006"
"105018","13746004"
"105018","230381009"
"105018","29753000"
"105018","91175000"
"105019","13746004"
"105019","230381009"
"105019","29753000"
"105019","91175000"
"10502","191526005"
"10502","58214004"
"10502","69322001"
"105032","13973009"
"105032","221360009"
"105032","230456007"
"105032","371631005"
"105032","397790002"
"105032","8635005"
"105069","284591009"
"105069","66590003"
"105069","7200002"
"105075","64766004"
"105075","89765005"
"10510","191526005"
"10510","58214004"
"10510","69322001"
"105170","186437007"
"105170","405737000"
"105170","48277006"
"105170","68566005"
"105170","71057007"
"105170","95880003"
"105171","186437007"
"105171","405737000"
"105171","48277006"
"105171","68566005"
"105171","71057007"
"105171","95880003"
"10528","131148009"
"10528","50960005"
"105347","2435008"
"105347","266162007"
"105347","360419005"
"105347","3752003"
"105347","60570001"
"105347","63479002"
"105403","106190000"
"105403","108369006"
"105403","191124002"
"105403","23583003"
"105403","257550005"
"105403","257552002"
"105403","34093004"
"105403","418634005"
"105403","418925002"
"105403","421668005"
"105403","421961002"
"105403","55342001"
"105403","67782005"
"105403","85828009"
"105403","95437004"
"105443","102447009"
"105443","203522001"
"105443","232336001"
"105443","30425001"
"105443","32369003"
"105443","66931009"
"105443","71447003"
"105583","126824007"
"105583","126838000"
"105583","126847008"
"105583","126859007"
"105583","126926005"
"105583","1338007"
"105583","254666005"
"105583","254701007"
"105583","255055008"
"105583","275265005"
"105583","399049001"
"105585","115234004"
"105585","118618005"
"105585","126713003"
"105585","126817006"
"105585","126824007"
"105585","126900000"
"105585","126926005"
"105585","21708004"
"105585","239796000"
"105585","307576001"
"105585","410502007"
"105585","410795001"
"105585","410796000"
"105585","87163000"
"105585","90120004"
"105585","9014002"
"105585","93143009"
"105586","115234004"
"105586","118618005"
"105586","126713003"
"105586","126817006"
"105586","126824007"
"105586","126900000"
"105586","126926005"
"105586","21708004"
"105586","239796000"
"105586","307576001"
"105586","410502007"
"105586","410795001"
"105586","410796000"
"105586","87163000"
"105586","90120004"
"105586","9014002"
"105586","93143009"
"1056","131148009"
"1056","50960005"
"10565","127018007"
"10565","21983002"
"10565","246183006"
"10565","286909009"
"10565","3716002"
"10565","43153006"
"10565","66944004"
"10565","90739004"
"105686","192928003"
"105686","230572002"
"105686","24700007"
"105686","7916009"
"105686","84027009"
"105694","271737000"
"105745","88687001"
"105798","22253000"
"105798","3723001"
"105798","386661006"
"105798","50177009"
"10582","127018007"
"10582","21983002"
"10582","246183006"
"10582","3716002"
"10582","43153006"
"10582","66944004"
"10591","105592009"
"10591","108365000"
"10591","19824006"
"10591","275498002"
"10591","63398001"
"10591","68566005"
"10591","95880003"
"10600","111513000"
"10600","194828000"
"10600","22298006"
"10600","225566008"
"10600","38341003"
"10600","46168003"
"10600","84494001"
"106047","23986001"
"106047","7895008"
"106101","70076002"
"106101","9826008"
"106199","20512000"
"106199","239071005"
"106199","254167000"
"106199","271719001"
"106199","4210003"
"106219","128869009"
"106219","279333002"
"106219","418290006"
"106219","418363000"
"106219","424492005"
"106248","111563005"
"106248","23583003"
"106248","237751000"
"106248","237785004"
"106248","257552002"
"106248","27942005"
"106248","386584007"
"106248","396332003"
"106248","402694007"
"106248","57546000"
"106248","64766004"
"106248","70153002"
"106248","90446007"
"106250","111563005"
"106250","23583003"
"106250","237751000"
"106250","237785004"
"106250","257552002"
"106250","27942005"
"106250","386584007"
"106250","396332003"
"106250","402694007"
"106250","57546000"
"106250","64766004"
"106250","70153002"
"106250","90446007"
"106255","111563005"
"106255","23583003"
"106255","237785004"
"106255","257552002"
"106255","38103000"
"106255","386584007"
"106255","396332003"
"106255","402694007"
"106255","4386001"
"106255","55464009"
"106256","111563005"
"106256","23583003"
"106256","237785004"
"106256","257552002"
"106256","38103000"
"106256","386584007"
"106256","396332003"
"106256","402694007"
"106256","4386001"
"106256","55464009"
"106258","111563005"
"106258","23583003"
"106258","237751000"
"106258","237785004"
"106258","257552002"
"106258","27942005"
"106258","386584007"
"106258","396332003"
"106258","402694007"
"106258","57546000"
"106258","64766004"
"106258","70153002"
"106258","90446007"
"10627","128984004"
"10627","275498002"
"10627","56038003"
"10627","63398001"
"10627","68566005"
"106302","110004001"
"106302","28950004"
"106302","88616000"
"106303","110004001"
"106303","28950004"
"106303","88616000"
"106309","398909004"
"106309","88616000"
"106310","398909004"
"106310","88616000"
"106315","398909004"
"106315","88616000"
"10633","44054006"
"106336","12962009"
"106336","191950004"
"106336","231896005"
"106336","234568006"
"106336","36866003"
"106336","442543009"
"106336","49883006"
"106336","50563003"
"106336","56454009"
"106336","59925007"
"106336","6020002"
"106336","60826002"
"106336","69996000"
"106336","72605008"
"106336","78048006"
"106336","79740000"
"106336","80612004"
"106336","86708008"
"10634","195295006"
"10634","195299000"
"10634","206597007"
"10634","233815004"
"10634","35604006"
"10634","361133006"
"10634","399957001"
"10634","400047006"
"10634","408751001"
"10634","45352006"
"10634","52403007"
"10634","64156001"
"10634","89155008"
"106346","48277006"
"10635","44054006"
"106351","125666000"
"106351","48333001"
"106356","105629000"
"106356","128984004"
"106356","15628003"
"106356","186464008"
"106356","32398004"
"106356","37246009"
"106356","406595002"
"106356","409904000"
"106356","416829003"
"106356","76272004"
"106356","88616000"
"10636","225655006"
"10636","239796000"
"10636","396275006"
"10636","410502007"
"10636","410795001"
"10636","410796000"
"106366","49883006"
"106366","56454009"
"106366","6020002"
"10637","56454009"
"10637","6020002"
"106387","128869009"
"106483","234532001"
"10689","22253000"
"10691","362970003"
"10691","64779008"
"10734","35489007"
"10734","47505003"
"10734","61157009"
"10734","78667006"
"10737","194437008"
"10737","35489007"
"10737","78667006"
"10753","110004001"
"10753","28950004"
"10753","88616000"
"10759","111563005"
"10759","23583003"
"10759","237785004"
"10759","257552002"
"10759","38103000"
"10759","386584007"
"10759","396332003"
"10759","402694007"
"10759","4386001"
"10759","55464009"
"10761","111563005"
"10761","23583003"
"10761","237785004"
"10761","257552002"
"10761","38103000"
"10761","386584007"
"10761","396332003"
"10761","402694007"
"10761","4386001"
"10761","55464009"
"10762","111563005"
"10762","23583003"
"10762","237785004"
"10762","257552002"
"10762","38103000"
"10762","386584007"
"10762","396332003"
"10762","402694007"
"10762","4386001"
"10762","55464009"
"10763","20741006"
"10763","267038008"
"10763","38341003"
"10763","423666004"
"10763","43339004"
"10763","79654002"
"10767","194437008"
"10772","20741006"
"10772","267038008"
"10772","38341003"
"10772","42343007"
"10772","423666004"
"10772","52254009"
"10772","79654002"
"107771","128602000"
"107771","22066006"
"107771","33647009"
"107771","392291006"
"107784","133933007"
"107784","255407002"
"10798","190823004"
"10798","192640001"
"10798","88518009"
"10800","191526005"
"10800","58214004"
"10800","69322001"
"10803","186542001"
"10803","9389005"
"10805","22253000"
"10805","249497008"
"10805","300359004"
"10805","422400008"
"10805","422587007"
"10805","65958008"
"10805","69322001"
"108067","13172003"
"108067","234532001"
"108067","32273002"
"108088","182782007"
"108088","23583003"
"108088","257552002"
"108088","402694007"
"108088","43116000"
"10811","49049000"
"108118","23583003"
"108118","257552002"
"108118","279333002"
"108118","38103000"
"108118","418290006"
"108118","418363000"
"108118","424492005"
"10814","127018007"
"10814","21983002"
"10814","246183006"
"10814","286909009"
"10814","3716002"
"10814","43153006"
"10814","66944004"
"10814","90739004"
"10824","111513000"
"10824","46168003"
"10824","84494001"
"10825","126485001"
"10825","200775004"
"10825","238575004"
"10825","24079001"
"10825","247472004"
"10825","38103000"
"10825","64305001"
"10827","230413002"
"10827","50866000"
"10827","79631006"
"10829","128984004"
"10829","186437007"
"10829","187192000"
"10829","32398004"
"10829","415125002"
"10829","56038003"
"10829","68566005"
"10829","71057007"
"10829","88860002"
"10834","35489007"
"10834","78667006"
"10844","15890002"
"10844","56727007"
"10844","9014002"
"10847","126485001"
"10847","247472004"
"10847","38103000"
"10847","64305001"
"10849","200775004"
"10849","231854006"
"10849","24079001"
"10864","105629000"
"10864","15628003"
"10864","186464008"
"10864","195889001"
"10864","195967001"
"10864","269574000"
"10864","312403005"
"10864","406595002"
"10864","56038003"
"10864","76272004"
"10864","85769006"
"10864","86500004"
"10865","51387008"
"10869","5888003"
"10869","65074000"
"10869","77971008"
"108782","13746004"
"108782","230381009"
"108782","29753000"
"108782","91175000"
"108878","191526005"
"108878","58214004"
"108878","69322001"
"10890","22247000"
"10890","23346002"
"10890","239156008"
"10890","371032004"
"10890","402863005"
"10890","403194002"
"10890","41915009"
"10890","76844004"
"1091","21420006"
"1091","51387008"
"10996","109992005"
"10996","118618005"
"10996","123843001"
"10996","128841001"
"10996","277473004"
"10996","415115007"
"10996","51092000"
"10996","63364005"
"10996","6631009"
"10996","90120004"
"10996","92814006"
"10996","92818009"
"11002","20512000"
"11002","239071005"
"11002","254167000"
"11002","271719001"
"11002","4210003"
"11055","111293003"
"11055","22298006"
"11055","234191002"
"11055","398274000"
"11055","59282003"
"11065","1761006"
"11065","266474003"
"1111","110004001"
"1111","28950004"
"11118","13746004"
"11118","230413002"
"11118","26929004"
"11118","361123003"
"11118","407675009"
"11118","50866000"
"11118","79631006"
"11124","165517008"
"11124","303011007"
"11124","385486001"
"11124","397683000"
"11124","51169003"
"11124","56038003"
"11149","25569003"
"11149","71908006"
"11149","74474003"
"1115","49049000"
"11170","22298006"
"11170","38341003"
"11170","6456007"
"11170","87343002"
"11194","186542001"
"11194","9389005"
"11198","109385007"
"11198","118599009"
"11198","118605002"
"11198","118606001"
"11198","118618005"
"11198","126713003"
"11198","126880001"
"11198","126900000"
"11198","126926005"
"11198","13172003"
"11198","14537002"
"11198","188188009"
"11198","255055008"
"11198","32273002"
"11198","44769000"
"11198","46923007"
"11198","49937004"
"11198","60657004"
"11198","65396000"
"11198","70600005"
"11198","90120004"
"11199","109385007"
"11199","118599009"
"11199","118605002"
"11199","118606001"
"11199","118618005"
"11199","126713003"
"11199","126880001"
"11199","126900000"
"11199","126926005"
"11199","13172003"
"11199","14537002"
"11199","188188009"
"11199","255055008"
"11199","32273002"
"11199","44769000"
"11199","46923007"
"11199","49937004"
"11199","60657004"
"11199","65396000"
"11199","70600005"
"11199","90120004"
"11202","118599009"
"11202","118601006"
"11202","118605002"
"11202","118606001"
"11202","128929007"
"11202","14537002"
"11202","188675007"
"11202","1929004"
"11202","302847003"
"11202","30924005"
"11202","432328008"
"11202","46923007"
"11202","70600005"
"11202","87163000"
"11202","87364003"
"11202","93143009"
"11203","118599009"
"11203","118601006"
"11203","118605002"
"11203","118606001"
"11203","128929007"
"11203","14537002"
"11203","188675007"
"11203","1929004"
"11203","302847003"
"11203","30924005"
"11203","432328008"
"11203","46923007"
"11203","70600005"
"11203","87163000"
"11203","87364003"
"11203","93143009"
"11246","182782007"
"11246","22649008"
"11246","363677007"
"11246","43116000"
"11246","64718006"
"11246","65194006"
"11248","192928003"
"11248","230572002"
"11248","24700007"
"11248","7916009"
"11248","84027009"
"11289","49436004"
"11289","64156001"
"11413","62479008"
"11417","128350005"
"11417","243321006"
"11417","243462001"
"11417","371308001"
"11417","397683000"
"11417","402938009"
"11417","76844004"
"11417","85769006"
"11417","95880003"
"114194","49436004"
"114194","64156001"
"114200","51387008"
"114203","162031009"
"114203","386661006"
"114203","50177009"
"11423","19130008"
"11423","402275006"
"11423","91487003"
"114289","62479008"
"114477","230381009"
"114477","29753000"
"114527","118599009"
"114527","118605002"
"114527","118606001"
"114527","123843001"
"114527","126926005"
"114527","14537002"
"114527","254637007"
"114527","46923007"
"114527","70600005"
"11454","111359004"
"11454","267060006"
"11454","267426009"
"11454","398032003"
"11454","62315008"
"11454","9414007"
"11473","102447009"
"11473","203522001"
"11473","232336001"
"11473","30425001"
"11473","32369003"
"11473","66931009"
"11473","71447003"
"114979","235595009"
"114979","367474008"
"114979","51868009"
"114979","53132006"
"1151","134222005"
"1151","190694001"
"1151","262560006"
"1151","38959009"
"1151","76169001"
"1151","82272006"
"11516","66999008"
"115238","19130008"
"115238","95345008"
"115552","105629000"
"115552","15628003"
"115552","2918000"
"115552","32398004"
"115552","36971009"
"115552","41659003"
"115552","53084003"
"115552","56038003"
"115552","63398001"
"115552","71057007"
"115552","85769006"
"1156","118600007"
"1156","128822004"
"1156","188676008"
"1156","21964009"
"115698","191526005"
"115698","5158005"
"115698","58214004"
"115713","195967001"
"115713","38103000"
"117055","277473004"
"117055","51092000"
"117055","92814006"
"117466","62479008"
"118463","127013003"
"118463","197605007"
"118463","38341003"
"118463","42343007"
"118463","54181000"
"1191","225655006"
"1191","23583003"
"1191","257552002"
"1191","26424001"
"1191","386661006"
"1191","396275006"
"1191","50177009"
"1191","58718002"
"1191","69896004"
"1191","81077008"
"1191","90560007"
"119565","165232002"
"119565","42643001"
"1202","194828000"
"1202","22298006"
"1202","225566008"
"1202","25569003"
"1202","38341003"
"1202","49436004"
"1202","5370000"
"1202","6456007"
"1202","71908006"
"120608","109841003"
"120608","109989006"
"120608","109994006"
"120608","118611004"
"120608","118613001"
"120608","118618005"
"120608","126488004"
"120608","126835002"
"120608","126837005"
"120608","126952004"
"120608","128302006"
"120608","128835008"
"120608","128844009"
"120608","187769009"
"120608","2092003"
"120608","2099007"
"120608","247454005"
"120608","253053003"
"120608","25370001"
"120608","254915003"
"120608","254935002"
"120608","267718000"
"120608","302215000"
"120608","30285000"
"120608","30911005"
"120608","372244006"
"120608","400210000"
"120608","415116008"
"120608","41607009"
"120608","424460009"
"120608","46742003"
"120608","4950009"
"120608","54087003"
"120608","55921005"
"120608","57019003"
"120608","90120004"
"121070","123843001"
"121070","83270006"
"121191","109979007"
"121191","1929004"
"121243","65553006"
"1223","128473001"
"1223","397825006"
"1223","397829000"
"1223","410429000"
"1223","48867003"
"1223","65778007"
"1223","7895008"
"1225","10743008"
"1225","13200003"
"1225","16046003"
"1225","26079004"
"1225","275295002"
"1225","312230002"
"1225","397732007"
"1225","398064005"
"1225","45352006"
"1225","52613005"
"1225","53827007"
"1225","70076002"
"1225","73063007"
"1225","9991008"
"1227","33339001"
"1227","65172003"
"1227","69896004"
"12488","126908007"
"12488","129103003"
"12488","14302001"
"12488","38280009"
"12488","396224008"
"1256","13172003"
